wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,273.372,272.096,0.9217,0.928,0.5221276888641891
0,274.061,273.035,0.8935,0.8971,0.6966762859896092
0,273.93,272.646,0.9085,0.915,0.6392437784564555
0,273.362,272.334,0.8666,0.8696,0.9626727781658364
0,273.954,272.675,0.925,0.9315,0.5133160661387935
0,271.46,270.132,0.9071,0.9139,0.7262892017151628
0,271.46,270.442,0.9549,0.9588,0.32057517092993026
0,271.46,270.163,0.8989,0.9053,0.824714301010029
0,271.46,270.444,0.9548,0.9587,0.3243364451673099
0,271.46,270.198,0.9035,0.9096,0.7669349879928415
0,271.46,270.441,0.9541,0.958,0.32920324473698975
0,271.46,270.155,0.8891,0.8956,0.8949669866876049
0,271.46,270.396,0.9489,0.9532,0.3751714907741176
0,271.46,270.305,0.9112,0.9162,0.7157299383581547
0,271.46,270.431,0.9526,0.9566,0.3460897452239041
0,271.46,270.23,0.8814,0.8869,0.9904022270602093
0,271.46,270.3,0.9341,0.9394,0.4253547847634002
0,271.46,270.401,0.9226,0.9267,0.5871602433042884
0,271.46,270.398,0.9494,0.9537,0.38023876655126876
0,271.46,270.272,0.8777,0.8827,1.0353666134714707
0,271.46,270.35,0.9362,0.941,0.4496392753896591
0,271.46,270.497,0.9345,0.938,0.47056334222185975
0,271.46,270.274,0.9344,0.9399,0.41536671544309217
0,271.46,270.302,0.8731,0.8778,1.0693175549244645
0,271.46,270.309,0.9278,0.933,0.48968643726450933
0,271.46,270.581,0.9449,0.9478,0.38267889646311437
0,271.46,270.274,0.9328,0.9383,0.417279957987692
0,271.46,270.366,0.8626,0.8664,1.1291098897176917
0,271.46,270.286,0.9246,0.9299,0.5112269225474552
0,271.46,270.615,0.9477,0.9502,0.34167743317034865
0,271.46,270.283,0.9334,0.9388,0.4083829340294596
0,271.46,270.44,0.8529,0.856,1.177659853262837
0,271.46,270.273,0.9225,0.9279,0.5293145467616363
0,271.46,270.635,0.9487,0.951,0.3274435204682538
0,271.46,270.294,0.9348,0.9402,0.398006046917143
0,271.46,270.472,0.8483,0.8513,1.1963945893857741
0,271.46,270.245,0.9172,0.9229,0.5604542835728819
0,271.46,270.662,0.95,0.952,0.2943537293571199
0,271.46,270.389,0.9452,0.9496,0.3708720103195281
0,271.46,270.502,0.8458,0.8488,1.1972217831777416
0,271.46,270.233,0.9153,0.9211,0.5546495490305048
